call_id,timestamp,duration,agent,queue,team,department,team_leader,customer_number
GEN-9E1F2A7B,2026-01-06 16:14:52,237,agent.039,Tech Support,Tech L1,Technical Service,leader.techl1,+905552062514
GEN-0D8598E9,2025-12-30 14:15:41,288,agent.006,VIP Line,Retention,Sales,leader.retention,+905559126388
GEN-22E45F28,2025-12-20 13:42:09,90,agent.031,VIP Line,Retention,Sales,leader.retention,+905558903614
GEN-9F4B8BEE,2025-12-28 09:42:22,103,agent.019,VIP Line,Tech L1,Technical Service,leader.techl1,+905553475894
GEN-D7193B30,2026-01-10 19:34:46,203,agent.027,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905553926243
GEN-DE629054,2026-01-08 18:15:47,0,,VIP Line,,,,+905554311004
GEN-7ED1029A,2026-01-09 12:27:46,135,agent.033,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905553247208
GEN-F9896989,2026-01-11 17:48:16,104,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905551954048
GEN-3139CED0,2025-12-24 19:40:36,0,,VIP Line,,,,+905557218013
GEN-33B11CDB,2026-01-01 14:50:22,0,,General Support,,,,+905552567459
GEN-2BBCC663,2026-01-01 13:32:14,212,agent.025,Tech Support,Tech L2,Technical Service,leader.techl2,+905552392693
GEN-C059A835,2026-01-11 10:30:49,154,agent.013,Tech Support,Tech L1,Technical Service,leader.techl1,+905552706397
GEN-10B64986,2026-01-07 10:30:06,149,agent.024,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905558443475
GEN-36391CC2,2026-01-14 13:14:49,132,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905559538660
GEN-0BBD067B,2025-12-18 18:48:21,168,agent.027,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905556462637
GEN-07A1C572,2026-01-11 12:16:18,114,agent.027,General Support,VIP Support,Customer Support,leader.vipsupport,+905557018636
GEN-4D1FE7DC,2025-12-21 10:14:19,273,agent.040,General Support,Outbound Sales,Sales,leader.outboundsales,+905556425067
GEN-ABAFCF97,2025-12-30 19:33:43,245,agent.023,Sales Line,Inbound A,Customer Support,leader.inbounda,+905556577213
GEN-95562270,2025-12-21 12:05:42,98,agent.048,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905553648305
GEN-5CB46BD5,2026-01-08 13:02:54,173,agent.049,Sales Line,Inbound B,Customer Support,leader.inboundb,+905555856689
GEN-323A1DB5,2026-01-13 13:36:18,238,agent.019,Tech Support,Tech L1,Technical Service,leader.techl1,+905557591406
GEN-BFE9BC7F,2025-12-26 15:03:18,43,agent.041,Tech Support,Retention,Sales,leader.retention,+905555665423
GEN-B2F5166E,2026-01-03 18:32:02,189,agent.008,General Support,Inbound A,Customer Support,leader.inbounda,+905551954311
GEN-CBF68291,2025-12-19 07:28:30,197,agent.023,Sales Line,Inbound A,Customer Support,leader.inbounda,+905553176217
GEN-0F36A1B6,2025-12-26 14:06:58,230,agent.012,General Support,Tech L2,Technical Service,leader.techl2,+905554300464
GEN-ECC38FB7,2026-01-11 09:46:56,174,agent.020,Sales Line,Tech L1,Technical Service,leader.techl1,+905551359800
GEN-06580086,2025-12-20 13:56:48,199,agent.013,Sales Line,Tech L1,Technical Service,leader.techl1,+905555495762
GEN-00CE0828,2026-01-15 17:34:18,242,agent.048,General Support,Outbound Sales,Sales,leader.outboundsales,+905551359800
GEN-70714306,2025-12-26 06:01:20,264,agent.041,Tech Support,Retention,Sales,leader.retention,+905557426127
GEN-EE089A16,2026-01-17 09:31:08,184,agent.001,Sales Line,Inbound B,Customer Support,leader.inboundb,+905559766575
GEN-1DCB1064,2026-01-10 09:20:43,175,agent.030,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905554452019
GEN-6B8001DC,2025-12-29 12:05:35,205,agent.006,Tech Support,Retention,Sales,leader.retention,+905553481131
GEN-C8127C76,2025-12-20 13:52:48,224,agent.039,General Support,Tech L1,Technical Service,leader.techl1,+905554805089
GEN-179EA9F2,2026-01-06 20:16:43,188,agent.015,Sales Line,Retention,Sales,leader.retention,+905553962349
GEN-19C8F67E,2026-01-12 19:58:20,206,agent.041,General Support,Retention,Sales,leader.retention,+905552450433
GEN-3191DA6E,2026-01-01 07:55:54,0,,General Support,,,,+905553374280
GEN-9FDC4F15,2026-01-03 15:59:37,165,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905553436521
GEN-1B1AC90D,2025-12-27 11:53:11,72,agent.002,Tech Support,Inbound A,Customer Support,leader.inbounda,+905551394712
GEN-E2748E87,2026-01-09 10:36:04,217,agent.041,Sales Line,Retention,Sales,leader.retention,+905558134389
GEN-04AEC4F1,2025-12-28 10:33:46,155,agent.029,General Support,Tech L1,Technical Service,leader.techl1,+905551808652
GEN-DF1B8885,2026-01-15 12:48:44,0,,VIP Line,,,,+905557933688
GEN-4D148D5A,2026-01-13 15:12:51,275,agent.021,General Support,Tech L1,Technical Service,leader.techl1,+905551656761
GEN-1EA19E68,2025-12-23 15:47:52,222,agent.009,Tech Support,Inbound A,Customer Support,leader.inbounda,+905556414774
GEN-89CC0DAD,2026-01-14 07:37:04,174,agent.028,General Support,Outbound Sales,Sales,leader.outboundsales,+905558002868
GEN-7C7DD1B8,2026-01-05 09:28:32,173,agent.039,Sales Line,Tech L1,Technical Service,leader.techl1,+905557422080
GEN-15B88479,2025-12-27 05:56:25,199,agent.001,VIP Line,Inbound B,Customer Support,leader.inboundb,+905557908237
GEN-75E9E584,2025-12-22 10:05:14,224,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905554216972
GEN-68A6275F,2025-12-27 18:32:26,0,,VIP Line,,,,+905558004173
GEN-B836CC82,2025-12-31 19:55:37,194,agent.010,General Support,Tech L1,Technical Service,leader.techl1,+905556683816
GEN-4E91C5B4,2025-12-29 15:49:15,132,agent.014,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905558373267
GEN-5057D446,2026-01-05 12:47:29,103,agent.039,Sales Line,Tech L1,Technical Service,leader.techl1,+905553197778
GEN-497F32ED,2025-12-20 11:57:00,42,agent.046,VIP Line,Tech L1,Technical Service,leader.techl1,+905558443475
GEN-B2BBB1AC,2026-01-10 13:05:04,183,agent.007,Sales Line,Tech L1,Technical Service,leader.techl1,+905551470713
GEN-860F6EAD,2025-12-23 17:16:13,154,agent.016,General Support,Retention,Sales,leader.retention,+905559366407
GEN-00F533DC,2025-12-22 20:09:32,148,agent.042,Sales Line,Inbound B,Customer Support,leader.inboundb,+905555433711
GEN-B5A8D9F9,2026-01-02 08:09:15,163,agent.010,Tech Support,Tech L1,Technical Service,leader.techl1,+905553501800
GEN-87D273BF,2025-12-31 14:23:22,134,agent.012,VIP Line,Tech L2,Technical Service,leader.techl2,+905559589861
GEN-FE833011,2025-12-19 05:06:36,152,agent.018,Tech Support,Tech L2,Technical Service,leader.techl2,+905554547749
GEN-E1F051A0,2025-12-31 15:41:31,203,agent.023,General Support,Inbound A,Customer Support,leader.inbounda,+905553887071
GEN-F6DB8F06,2026-01-08 11:50:00,227,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905554125002
GEN-6078777B,2026-01-10 09:34:16,183,agent.018,Tech Support,Tech L2,Technical Service,leader.techl2,+905553988192
GEN-95D6ED9F,2025-12-22 13:39:13,152,agent.026,General Support,Tech L1,Technical Service,leader.techl1,+905556508183
GEN-598324AC,2025-12-21 14:09:56,207,agent.004,Sales Line,Retention,Sales,leader.retention,+905555777563
GEN-C31FF563,2025-12-22 05:00:34,0,,General Support,,,,+905556685602
GEN-0513C629,2026-01-12 17:39:29,186,agent.034,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905556041045
GEN-476DCADD,2026-01-15 16:58:58,62,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905554369322
GEN-2367AC0F,2025-12-31 15:55:26,197,agent.001,Sales Line,Inbound B,Customer Support,leader.inboundb,+905559997857
GEN-132A4CB8,2025-12-18 12:01:43,85,agent.015,Tech Support,Retention,Sales,leader.retention,+905559701095
GEN-061CBB9D,2026-01-02 05:21:21,116,agent.033,General Support,VIP Support,Customer Support,leader.vipsupport,+905557889808
GEN-4E0D7998,2026-01-14 12:33:39,203,agent.019,General Support,Tech L1,Technical Service,leader.techl1,+905553950881
GEN-64F6415B,2026-01-13 05:56:14,106,agent.029,Tech Support,Tech L1,Technical Service,leader.techl1,+905556947010
GEN-7818BED4,2026-01-07 15:23:57,258,agent.040,General Support,Outbound Sales,Sales,leader.outboundsales,+905552162757
GEN-E4035438,2026-01-05 18:56:52,180,agent.027,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905555535870
GEN-2D37C68D,2026-01-10 16:33:46,302,agent.010,Tech Support,Tech L1,Technical Service,leader.techl1,+905555596411
GEN-CE83D776,2026-01-02 13:12:01,177,agent.022,General Support,Tech L1,Technical Service,leader.techl1,+905553443852
GEN-6303841A,2026-01-09 14:37:40,0,,VIP Line,,,,+905558139475
GEN-20372E36,2025-12-21 13:51:59,261,agent.025,Sales Line,Tech L2,Technical Service,leader.techl2,+905557608612
GEN-2412FB95,2026-01-06 13:25:44,0,,VIP Line,,,,+905551352375
GEN-1DFF9905,2026-01-04 12:14:31,196,agent.027,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905554041280
GEN-B089D865,2025-12-21 13:58:42,166,agent.035,General Support,Tech L2,Technical Service,leader.techl2,+905556231405
GEN-A1CE8EAC,2026-01-05 23:24:08,120,agent.037,General Support,Outbound Sales,Sales,leader.outboundsales,+905556290360
GEN-A971A064,2025-12-26 12:46:07,181,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905559855177
GEN-FF21C393,2026-01-13 15:16:39,213,agent.014,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905558137078
GEN-DD2F5123,2025-12-26 15:39:52,276,agent.045,Tech Support,Inbound B,Customer Support,leader.inboundb,+905554318635
GEN-16DAA16A,2025-12-22 20:00:24,109,agent.036,VIP Line,Inbound B,Customer Support,leader.inboundb,+905557241739
GEN-C4D97FDD,2026-01-02 12:20:09,268,agent.015,Tech Support,Retention,Sales,leader.retention,+905557737538
GEN-C19FF134,2026-01-16 15:24:56,120,agent.025,VIP Line,Tech L2,Technical Service,leader.techl2,+905551871347
GEN-9BB3A095,2025-12-22 10:57:46,85,agent.022,Sales Line,Tech L1,Technical Service,leader.techl1,+905557841649
GEN-C7A6B0AF,2026-01-01 15:50:13,83,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905555950830
GEN-E6C77661,2026-01-11 11:57:43,174,agent.015,Sales Line,Retention,Sales,leader.retention,+905554299803
GEN-49DC7BFC,2025-12-24 10:31:48,207,agent.033,General Support,VIP Support,Customer Support,leader.vipsupport,+905553332998
GEN-4EDB0F38,2026-01-05 09:23:42,235,agent.032,Tech Support,Tech L2,Technical Service,leader.techl2,+905555535870
GEN-7C103330,2026-01-05 17:02:03,210,agent.037,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905553770358
GEN-EEB7CF80,2025-12-30 16:18:44,107,agent.038,General Support,Tech L2,Technical Service,leader.techl2,+905556019161
GEN-32B03004,2026-01-11 11:16:56,188,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905558953904
GEN-D99A3967,2025-12-19 03:17:25,209,agent.022,General Support,Tech L1,Technical Service,leader.techl1,+905554384928
GEN-ADE90337,2025-12-23 19:00:17,112,agent.001,Sales Line,Inbound B,Customer Support,leader.inboundb,+905554803314
GEN-E65E17B8,2025-12-30 17:25:51,278,agent.033,General Support,VIP Support,Customer Support,leader.vipsupport,+905552190989
GEN-6A581F4B,2026-01-11 17:06:58,228,agent.028,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905555882656
GEN-41CAF3E1,2025-12-28 16:33:28,148,agent.029,Sales Line,Tech L1,Technical Service,leader.techl1,+905557018636
GEN-6B6BC6B0,2026-01-17 08:45:20,0,,VIP Line,,,,+905555081098
GEN-3F3AB766,2025-12-25 18:30:41,44,agent.032,VIP Line,Tech L2,Technical Service,leader.techl2,+905554722763
GEN-C09599EF,2026-01-16 13:25:46,245,agent.046,Sales Line,Tech L1,Technical Service,leader.techl1,+905551394712
GEN-9C68BDA4,2026-01-08 12:00:36,200,agent.038,Tech Support,Tech L2,Technical Service,leader.techl2,+905555427848
GEN-213B2654,2026-01-11 14:17:48,205,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905556539126
GEN-957936C8,2025-12-22 11:29:02,75,agent.040,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905552473068
GEN-2CDE703B,2026-01-16 15:09:52,235,agent.043,Tech Support,Tech L1,Technical Service,leader.techl1,+905556364248
GEN-0C302CEE,2025-12-28 21:58:27,96,agent.039,Sales Line,Tech L1,Technical Service,leader.techl1,+905558027466
GEN-CFA6A140,2025-12-21 09:37:21,172,agent.008,VIP Line,Inbound A,Customer Support,leader.inbounda,+905559355760
GEN-28525873,2026-01-08 15:33:27,244,agent.040,General Support,Outbound Sales,Sales,leader.outboundsales,+905559993828
GEN-5B7FC9D8,2025-12-20 19:29:04,0,,Sales Line,,,,+905559706829
GEN-3E446043,2026-01-11 12:09:29,109,agent.005,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905559509874
GEN-E5600236,2025-12-21 15:06:07,225,agent.033,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905558610648
GEN-59E0A478,2026-01-10 15:54:22,140,agent.013,General Support,Tech L1,Technical Service,leader.techl1,+905555766065
GEN-87B724E0,2025-12-26 16:08:52,142,agent.009,General Support,Inbound A,Customer Support,leader.inbounda,+905558104998
GEN-4CC1A5D4,2025-12-27 22:19:17,174,agent.022,General Support,Tech L1,Technical Service,leader.techl1,+905557168686
GEN-92E1D645,2025-12-29 13:58:38,130,agent.032,VIP Line,Tech L2,Technical Service,leader.techl2,+905559791333
GEN-E6F62FAB,2025-12-25 12:41:03,158,agent.016,Sales Line,Retention,Sales,leader.retention,+905554835646
GEN-5AEBCE0A,2026-01-14 10:22:37,203,agent.017,Sales Line,Tech L1,Technical Service,leader.techl1,+905554984153
GEN-F88281AE,2025-12-31 12:51:43,225,agent.017,Tech Support,Tech L1,Technical Service,leader.techl1,+905559045295
GEN-1972904B,2026-01-02 12:50:21,209,agent.006,Tech Support,Retention,Sales,leader.retention,+905557494221
GEN-D6F1AFBF,2026-01-03 19:14:45,0,,Tech Support,,,,+905553924606
GEN-AB9F0F07,2025-12-24 16:09:45,101,agent.032,Tech Support,Tech L2,Technical Service,leader.techl2,+905558104998
GEN-2BE41A55,2025-12-20 09:43:33,211,agent.031,VIP Line,Retention,Sales,leader.retention,+905551588189
GEN-EF0D0367,2026-01-03 11:30:11,141,agent.042,Tech Support,Inbound B,Customer Support,leader.inboundb,+905555010233
GEN-2DCBA013,2025-12-25 11:19:31,60,agent.022,Sales Line,Tech L1,Technical Service,leader.techl1,+905555920926
GEN-EE49156E,2026-01-12 14:46:39,203,agent.019,Tech Support,Tech L1,Technical Service,leader.techl1,+905553525026
GEN-7A82040F,2026-01-12 14:20:40,198,agent.044,Tech Support,Inbound A,Customer Support,leader.inbounda,+905558733560
GEN-31610528,2026-01-08 12:09:57,0,,General Support,,,,+905557452119
GEN-76B4BF96,2026-01-17 14:36:37,174,agent.015,General Support,Retention,Sales,leader.retention,+905553332998
GEN-2E06A799,2026-01-07 15:40:13,146,agent.021,VIP Line,Tech L1,Technical Service,leader.techl1,+905557585880
GEN-6FE51777,2025-12-24 16:29:37,247,agent.004,VIP Line,Retention,Sales,leader.retention,+905557656509
GEN-192BC340,2026-01-12 12:15:06,198,agent.033,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905555992718
GEN-5555BD7E,2026-01-06 09:18:42,120,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905557138177
GEN-A3C20ED2,2026-01-02 14:40:50,345,agent.040,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905556717780
GEN-8BCD087D,2026-01-06 08:49:23,117,agent.029,Sales Line,Tech L1,Technical Service,leader.techl1,+905556770262
GEN-9B2BD2C9,2025-12-22 13:03:48,118,agent.009,Sales Line,Inbound A,Customer Support,leader.inbounda,+905552358465
GEN-3B592378,2026-01-16 15:56:33,212,agent.009,Tech Support,Inbound A,Customer Support,leader.inbounda,+905552564001
GEN-A1588424,2026-01-08 19:25:07,226,agent.013,Tech Support,Tech L1,Technical Service,leader.techl1,+905551999645
GEN-6F446025,2026-01-12 13:28:25,201,agent.033,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905551777701
GEN-D09A58EF,2025-12-23 18:18:06,179,agent.017,Tech Support,Tech L1,Technical Service,leader.techl1,+905558408624
GEN-A94BE06A,2025-12-25 15:37:25,0,,Sales Line,,,,+905558104998
GEN-62831C7C,2025-12-21 14:49:49,196,agent.017,General Support,Tech L1,Technical Service,leader.techl1,+905557650653
GEN-E8F5D360,2026-01-15 17:20:46,145,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905554590317
GEN-B2C0CAE8,2026-01-10 17:05:41,171,agent.036,VIP Line,Inbound B,Customer Support,leader.inboundb,+905558687416
GEN-A1C41441,2026-01-01 11:32:07,103,agent.039,Sales Line,Tech L1,Technical Service,leader.techl1,+905557494189
GEN-37BF8EAA,2025-12-29 12:47:52,254,agent.048,General Support,Outbound Sales,Sales,leader.outboundsales,+905559990112
GEN-666D7641,2025-12-29 17:17:10,242,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905551704477
GEN-8A7C9B16,2025-12-26 12:05:58,262,agent.019,General Support,Tech L1,Technical Service,leader.techl1,+905555077120
GEN-95910E6D,2026-01-11 11:41:29,219,agent.002,Tech Support,Inbound A,Customer Support,leader.inbounda,+905556546676
GEN-E9D6E1CC,2026-01-09 14:51:37,180,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905557099725
GEN-777695D1,2025-12-19 16:29:27,260,agent.046,Tech Support,Tech L1,Technical Service,leader.techl1,+905554004348
GEN-2EE3128C,2026-01-07 22:21:14,265,agent.016,Tech Support,Retention,Sales,leader.retention,+905557211861
GEN-9D91B197,2026-01-02 06:47:23,142,agent.004,General Support,Retention,Sales,leader.retention,+905555451299
GEN-068975B7,2026-01-04 16:23:49,145,agent.010,Tech Support,Tech L1,Technical Service,leader.techl1,+905551464026
GEN-40F4625C,2026-01-14 08:26:46,76,agent.031,VIP Line,Retention,Sales,leader.retention,+905553989126
GEN-E2544AF0,2026-01-16 23:50:09,159,agent.045,Sales Line,Inbound B,Customer Support,leader.inboundb,+905557039385
GEN-37CFE2B3,2026-01-05 14:31:45,133,agent.020,Sales Line,Tech L1,Technical Service,leader.techl1,+905558938279
GEN-E5691EE7,2025-12-21 17:19:23,190,agent.043,General Support,Tech L1,Technical Service,leader.techl1,+905553251698
GEN-3F274946,2026-01-01 16:00:59,222,agent.023,Tech Support,Inbound A,Customer Support,leader.inbounda,+905551789452
GEN-E4BFF95E,2025-12-30 13:32:15,115,agent.020,Sales Line,Tech L1,Technical Service,leader.techl1,+905556769751
GEN-B99FC99B,2025-12-22 15:08:34,195,agent.036,Tech Support,Inbound B,Customer Support,leader.inboundb,+905551373088
GEN-32414B1A,2025-12-22 13:31:07,76,agent.049,Sales Line,Inbound B,Customer Support,leader.inboundb,+905557638969
GEN-B997CB6C,2025-12-26 16:21:16,124,agent.047,Sales Line,Inbound B,Customer Support,leader.inboundb,+905551260862
GEN-E1EC594A,2026-01-08 18:42:41,84,agent.040,General Support,Outbound Sales,Sales,leader.outboundsales,+905556225712
GEN-957AA985,2026-01-04 14:38:08,217,agent.005,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905556724114
GEN-0B9FEFFB,2025-12-29 16:13:50,223,agent.015,Sales Line,Retention,Sales,leader.retention,+905551820513
GEN-F7549D3A,2025-12-19 10:38:45,177,agent.039,VIP Line,Tech L1,Technical Service,leader.techl1,+905559523703
GEN-C02ED19F,2025-12-30 17:17:17,258,agent.015,General Support,Retention,Sales,leader.retention,+905552826309
GEN-BB06ACFF,2026-01-14 14:46:20,0,,General Support,,,,+905556909552
GEN-FADED6FF,2026-01-13 13:12:57,111,agent.039,VIP Line,Tech L1,Technical Service,leader.techl1,+905553287031
GEN-68555D12,2025-12-18 09:19:30,188,agent.032,Tech Support,Tech L2,Technical Service,leader.techl2,+905555738375
GEN-DDACC318,2026-01-17 13:07:13,179,agent.029,VIP Line,Tech L1,Technical Service,leader.techl1,+905553444948
GEN-4310063D,2025-12-20 12:02:42,201,agent.005,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905556200756
GEN-BE285FBA,2025-12-23 10:09:38,196,agent.006,Sales Line,Retention,Sales,leader.retention,+905559232859
GEN-DC831789,2025-12-24 14:14:23,165,agent.045,General Support,Inbound B,Customer Support,leader.inboundb,+905556507671
GEN-0F62260D,2025-12-21 17:56:31,191,agent.003,General Support,Inbound A,Customer Support,leader.inbounda,+905554588638
GEN-67ECE51D,2026-01-03 18:03:59,235,agent.007,Tech Support,Tech L1,Technical Service,leader.techl1,+905551051276
GEN-0C6AC65D,2026-01-11 20:36:11,158,agent.044,VIP Line,Inbound A,Customer Support,leader.inbounda,+905558443475
GEN-75123161,2025-12-20 14:08:34,0,,Sales Line,,,,+905555383139
GEN-3FF52FF9,2026-01-16 16:03:12,232,agent.012,Tech Support,Tech L2,Technical Service,leader.techl2,+905556608442
GEN-DA19BD6F,2026-01-10 13:40:58,114,agent.019,Sales Line,Tech L1,Technical Service,leader.techl1,+905556457641
GEN-48F92A17,2025-12-26 11:06:29,265,agent.046,VIP Line,Tech L1,Technical Service,leader.techl1,+905552489990
GEN-D103AAD9,2026-01-16 17:53:24,282,agent.040,General Support,Outbound Sales,Sales,leader.outboundsales,+905555172475
GEN-C72B2BAC,2026-01-13 16:46:35,136,agent.010,VIP Line,Tech L1,Technical Service,leader.techl1,+905557464145
GEN-2C0196BC,2026-01-13 09:19:57,200,agent.039,Sales Line,Tech L1,Technical Service,leader.techl1,+905555911976
GEN-0AA0344E,2026-01-12 19:31:21,112,agent.043,VIP Line,Tech L1,Technical Service,leader.techl1,+905556028367
GEN-5E4E2758,2025-12-29 12:05:43,191,agent.014,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905558419687
GEN-47123C17,2026-01-06 16:50:09,220,agent.039,Sales Line,Tech L1,Technical Service,leader.techl1,+905557018636
GEN-EE934960,2026-01-14 20:25:03,41,agent.047,General Support,Inbound B,Customer Support,leader.inboundb,+905553311124
GEN-3D106AD3,2026-01-05 12:02:04,247,agent.003,VIP Line,Inbound A,Customer Support,leader.inbounda,+905558730052
GEN-523291BE,2025-12-18 08:47:11,299,agent.028,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905554364225
GEN-393E95D8,2025-12-21 10:27:28,91,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905557861146
GEN-A195948B,2025-12-25 10:19:41,213,agent.028,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905556964439
GEN-E2A6C6BE,2025-12-27 07:47:39,226,agent.038,Tech Support,Tech L2,Technical Service,leader.techl2,+905553837665
GEN-2F7E94D7,2026-01-11 09:05:57,245,agent.016,Sales Line,Retention,Sales,leader.retention,+905553887071
GEN-AA45FBE2,2025-12-26 12:09:03,157,agent.030,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905558348933
GEN-7BA5A0EA,2025-12-25 17:28:02,178,agent.046,General Support,Tech L1,Technical Service,leader.techl1,+905557355319
GEN-2A712B63,2026-01-15 16:02:54,135,agent.039,Sales Line,Tech L1,Technical Service,leader.techl1,+905555282276
GEN-E20EB8B8,2025-12-25 09:21:04,0,,Tech Support,,,,+905555098489
GEN-72D8BF63,2026-01-03 09:15:21,95,agent.047,VIP Line,Inbound B,Customer Support,leader.inboundb,+905558045812
GEN-E9C8A56A,2026-01-17 12:46:02,0,,General Support,,,,+905555191280
GEN-36BB98E0,2025-12-19 19:05:55,0,,Tech Support,,,,+905553733430
GEN-DFBD702B,2026-01-14 13:36:52,109,agent.031,Sales Line,Retention,Sales,leader.retention,+905554416241
GEN-0EAE0BBA,2025-12-18 11:29:20,249,agent.006,Tech Support,Retention,Sales,leader.retention,+905558196231
GEN-69E586CE,2026-01-12 14:08:03,226,agent.023,General Support,Inbound A,Customer Support,leader.inbounda,+905558535227
GEN-7F0CA664,2025-12-28 15:19:06,174,agent.017,Sales Line,Tech L1,Technical Service,leader.techl1,+905556218196
GEN-31C41449,2025-12-26 14:18:47,217,agent.032,General Support,Tech L2,Technical Service,leader.techl2,+905552476288
GEN-32C3629E,2025-12-28 17:37:47,0,,Tech Support,,,,+905557663774
GEN-34E5FE9C,2025-12-26 09:32:57,106,agent.045,Sales Line,Inbound B,Customer Support,leader.inboundb,+905556559371
GEN-8225A48C,2026-01-10 11:03:08,285,agent.045,VIP Line,Inbound B,Customer Support,leader.inboundb,+905558610648
GEN-5813D2FA,2026-01-10 14:29:08,297,agent.049,General Support,Inbound B,Customer Support,leader.inboundb,+905557045234
GEN-D03791BC,2026-01-07 14:13:03,217,agent.033,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905557018636
GEN-21A501E6,2025-12-27 11:04:52,320,agent.011,General Support,VIP Support,Customer Support,leader.vipsupport,+905557099725
GEN-E5F9E5B2,2025-12-22 19:56:50,182,agent.022,VIP Line,Tech L1,Technical Service,leader.techl1,+905551942795
GEN-998839CF,2026-01-05 06:43:55,215,agent.001,Sales Line,Inbound B,Customer Support,leader.inboundb,+905555464197
GEN-680500E7,2026-01-01 15:52:11,155,agent.023,Tech Support,Inbound A,Customer Support,leader.inbounda,+905553525026
GEN-52F03B98,2026-01-12 20:22:54,43,agent.025,Tech Support,Tech L2,Technical Service,leader.techl2,+905553441440
GEN-D04EA31E,2025-12-25 12:11:46,71,agent.011,General Support,VIP Support,Customer Support,leader.vipsupport,+905558917379
GEN-FD3826D4,2026-01-03 14:55:29,217,agent.007,Tech Support,Tech L1,Technical Service,leader.techl1,+905559192917
GEN-277665AF,2026-01-09 21:33:39,216,agent.013,VIP Line,Tech L1,Technical Service,leader.techl1,+905554897886
GEN-E18EA189,2026-01-05 15:45:22,147,agent.050,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905553758781
GEN-088BF1BD,2026-01-02 09:49:20,21,agent.038,VIP Line,Tech L2,Technical Service,leader.techl2,+905552968790
GEN-4DE314E8,2026-01-03 14:26:17,214,agent.005,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905559301414
GEN-8CA58DCE,2026-01-13 16:43:04,200,agent.036,Sales Line,Inbound B,Customer Support,leader.inboundb,+905553320677
GEN-A0A714A4,2026-01-15 13:04:59,289,agent.038,Tech Support,Tech L2,Technical Service,leader.techl2,+905558635724
GEN-6E7E3293,2026-01-12 14:29:07,327,agent.050,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905552285732
GEN-BED33F54,2026-01-13 10:30:16,150,agent.020,Sales Line,Tech L1,Technical Service,leader.techl1,+905556961729
GEN-797CDA7A,2025-12-30 09:28:44,204,agent.047,Sales Line,Inbound B,Customer Support,leader.inboundb,+905556630657
GEN-8B574557,2026-01-16 10:18:24,148,agent.002,Sales Line,Inbound A,Customer Support,leader.inbounda,+905555978892
GEN-EB57C8BF,2026-01-01 14:40:36,162,agent.021,VIP Line,Tech L1,Technical Service,leader.techl1,+905551886838
GEN-CC4F32BD,2026-01-09 14:43:11,183,agent.022,Sales Line,Tech L1,Technical Service,leader.techl1,+905551843708
GEN-98A34E89,2026-01-12 21:35:52,266,agent.010,Tech Support,Tech L1,Technical Service,leader.techl1,+905559192682
GEN-3CFDCB6B,2025-12-26 13:13:57,137,agent.024,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905554438631
